rxn,h,f,spe,zpe,u
MR_400750_2_30_3_6_3_5,-818.27372963808,-818.3495796380801,-818.56004563808,-818.29614863808,-818.27467363808
MR_527628_1_40_3_2_7_18,-808.33692713501,-808.40489413501,-808.58129713501,-808.35679613501,-808.33787113501
MR_82553_0_39_3_2_6_1,-850.1587318245801,-850.21821982458,-850.36830982458,-850.17532182458,-850.1596758245801
MR_700882_1,-396.7190752117,-396.7684722117,-396.8614322117,-396.7316342117,-396.7200192117
MR_122156_0,-326.70008529635004,-326.74115329635003,-326.86251229635,-326.70944029635,-326.70102929635004
MR_605945_1_13_1_7_6_2,-985.10052294872,-985.17224294872,-985.39565094872,-985.12210794872,-985.10146694872
MR_549039_0_22_7_7,-725.1308139875,-725.1902759875,-725.4011779875,-725.1471309875,-725.1317579875
MR_369885_0_5_1_2_6_6,-967.6934259449399,-967.7746099449399,-967.96997794494,-967.7181469449399,-967.6943709449399
MR_609099_1_33_3_4_6_5,-760.46822634377,-760.5340723437699,-760.76736034377,-760.48708934377,-760.46917034377
MR_167373_1_5_1_6_6_8,-826.83990383464,-826.89893683464,-826.99284383464,-826.85517083464,-826.8408478346399
MR_283912_1_2_3_4,-493.97447147698,-494.02749247698,-494.14118847698,-493.98767247698,-493.97541647698
MR_60120_0_56_5_2_5_3,-495.11666526699,-495.17232826699,-495.29831426699,-495.13117126699,-495.11760926699003
MR_532980_0_7_1_4_8_53,-910.59687742533,-910.67117742533,-910.89105642533,-910.6189764253301,-910.59782142533
MR_27199_2_5_1_4_6_1,-777.18396690797,-777.24741690797,-777.41442490797,-777.2017289079699,-777.18491190797
MR_218584_1_49_4_4_6_2,-741.20416032988,-741.27544732988,-741.45933632988,-741.2246643298799,-741.20510432988
MR_276700_0,-307.36371412405003,-307.40038912405004,-307.48376512405,-307.37082412405005,-307.36465812405004
MR_188533_2,-404.28291184293005,-404.33134384293004,-404.49313684293,-404.29514084293004,-404.28385584293005
MR_198937_1,-345.12408907385003,-345.17445207385,-345.31873607385,-345.13630907385,-345.12503307385
MR_186726_1_19_2_1_5_3,-703.217624927,-703.278250927,-703.465947927,-703.234394927,-703.218568927
MR_3524_1,-271.38483620588005,-271.42318920588,-271.52844420588,-271.39290220588003,-271.38578020588
MR_435910_1_37_3_4_4_11,-683.13455439093,-683.19454539093,-683.39786039093,-683.1517023909299,-683.1354983909299
MR_31243_0_10_3_3,-442.09495248127996,-442.14362848127996,-442.29847648128,-442.10650948128,-442.09589648127996
MR_392954_1,-365.90907430466,-365.95225930466,-366.09903930466,-365.91930730466,-365.91001830465996
MR_500055_1,-437.81320458426,-437.85704458426005,-437.95699658426,-437.82328158426003,-437.81414858426
MR_304557_0_16_2_8_2_12,-470.23681777786,-470.28891877786,-470.41501977786,-470.24972477785997,-470.23776277786
MR_631367_1_52_5_2_5_9,-778.9042736687501,-778.96534266875,-779.10620266875,-778.92049466875,-778.9052176687501
MR_447373_0_30_3_5_3_5,-851.53824311738,-851.60735611738,-851.82692611738,-851.55827811738,-851.53918711738
MR_394204_0_4_1_2_5_4,-952.2311518564301,-952.3022558564301,-952.46688585643,-952.25164985643,-952.2320958564301
MR_115938_1_63_6_3_6_3,-857.9878256082301,-858.0587436082301,-858.32731760823,-858.0099846082301,-857.9887696082301
MR_609119_2_32_3_1_5_6,-712.4104919745599,-712.46518597456,-712.54051297456,-712.42473197456,-712.4114359745599
MR_553628_0,-359.91358062587,-359.96067062587,-360.07496362587,-359.92495862587,-359.91452462587
MR_198127_2_28_5_3,-417.71898248904995,-417.76479848904995,-417.86004848905,-417.72920548904995,-417.71992748904995
MR_421451_0_20_2_5_6_6,-968.92687290842,-969.00621790842,-969.22999590842,-968.9512159084201,-968.92781690842
MR_155791_0_24_2_6_3_5,-833.59029969548,-833.66180969548,-833.86219969548,-833.61101769548,-833.59124369548
MR_311988_0_3_1_2_4_10,-913.65060538474,-913.72393938474,-913.93494538474,-913.67243238474,-913.65154938474
MR_537090_1_38_3_6_5_9,-717.77025276632,-717.83595576632,-717.98028776632,-717.78922076632,-717.77119676632
MR_421974_1_63_6_4_6_2,-789.4582733533399,-789.5185573533399,-789.68142035334,-789.47508835334,-789.4592173533399
MR_491000_1_13_1_7_6_2,-966.82781308762,-966.89810008762,-967.10381108762,-966.84829508762,-966.82875708762
MR_16099_0_24_2_7_3_6,-664.45109362991,-664.5162226299101,-664.74593162991,-664.46969362991,-664.45203762991
MR_684542_1,-384.02982031292,-384.08467031291997,-384.23652131292,-384.04410931292,-384.03076431292
MR_676690_0_37_3_1_4_9,-712.9046318581301,-712.9652008581301,-713.09593185813,-712.92145885813,-712.9055758581301
MR_223662_2_11_4_3,-490.05564055264,-490.10478855264,-490.21084155264,-490.06745055263997,-490.05658555264
MR_356208_0,-342.69491764747,-342.73836464746995,-342.84392564747,-342.70491164747,-342.69586164747
MR_93220_0,-401.89883458805,-401.94436558805,-402.06519458805,-401.90976158805,-401.89977858805
MR_223662_2,-397.84682577449,-397.89075177449,-398.00137477449,-397.85683477449,-397.84776977448996
MR_466963_1_4_1_7_5_10,-925.80728040904,-925.86905640904,-925.96496640904,-925.8246834090401,-925.80822440904
MR_309631_0_18_2_5_4_12,-724.3028180692099,-724.37489306921,-724.69500806921,-724.3251130692099,-724.3037620692099
MR_609119_2_58_5_4_7_2,-827.90608818346,-827.96211318346,-828.08108718346,-827.9211221834599,-827.90703218346
MR_8532_2,-343.95158106509,-343.99587106509,-344.12429906509,-343.96208206509,-343.95252506508996
MR_427601_2,-479.22259246628,-479.27294246627997,-479.42090646628,-479.23550946627995,-479.22353646628
MR_406433_1_20_2_1_6_8,-712.94664122724,-713.01040722724,-713.13886022724,-712.96486922724,-712.94758522724
MR_251284_1,-385.85431709968,-385.90101109968,-386.02970009968,-385.86555009968,-385.85526109968
MR_416472_1,-402.73965259143,-402.79218759143004,-402.91136459143,-402.75331959143,-402.74059659143
MR_394316_2,-301.32793212477,-301.36597212477,-301.41958512477,-301.33567012477,-301.32887612477
MR_24733_2_43_4_8_5_3,-683.7394558326,-683.7953388326,-683.9494208326,-683.7546258326,-683.7403998326
MR_438654_1_46_4_1_8_14,-683.08270785476,-683.14219485476,-683.34959485476,-683.09906285476,-683.08365185476
MR_142547_2,-425.12054760219996,-425.1671156022,-425.3288406022,-425.1324086022,-425.12149260219996
MR_493172_2_40_3_5_7_11,-856.00293351499,-856.07706051499,-856.35671951499,-856.02483351499,-856.00387751499
MR_240774_1,-381.90959486968,-381.95642686968,-382.08910286968,-381.92114486968,-381.91053986968
MR_588049_2_44_4_5_6_5,-740.02513280699,-740.0886828069899,-740.27107980699,-740.04315580699,-740.02607680699
MR_198937_1_55_5_9_8_20,-879.06753354573,-879.1379335457301,-879.41794254573,-879.08847554573,-879.06847754573
MR_68346_0,-303.43678351748,-303.47704151748,-303.55629351748,-303.44541351748,-303.43772851748
MR_266489_0_43_4_1_5_9,-723.0362228886,-723.0970638886,-723.2770038886,-723.0529968886,-723.0371668886
MR_666471_0,-432.86545229907,-432.90652029907,-432.98837329907,-432.87453629907003,-432.86639629907
MR_434207_0_45_4_7_7_16,-755.84315997253,-755.90428797253,-756.05006697253,-755.85924197253,-755.84410397253
MR_438654_1_54_5_3_7_5,-778.0044685912201,-778.07130259122,-778.24218959122,-778.0227995912201,-778.0054125912201
MR_536745_2_19_2_1_5_4,-721.8390937552,-721.8971437552,-722.0553657552,-721.8550637552,-721.8400377552
MR_153795_2_66_7_6_7_3,-845.64903049951,-845.7115914995101,-845.89770749951,-845.6661054995101,-845.64997449951
MR_223662_2_3_4_1,-492.40639175474,-492.45738675474,-492.60933475474,-492.41907175474,-492.40733575474
MR_629856_0,-367.99675832442,-368.04854432442,-368.21528832442,-368.01068132442,-367.99770232442
MR_110584_1_12_5_2,-379.68440210369,-379.72506310369,-379.81799510369,-379.69276510369,-379.68534610369
MR_206149_0,-369.20913077792,-369.25811877792,-369.45529377792,-369.22185777792004,-369.21007477792
MR_260941_0_47_4_13_4_4,-717.98421224448,-718.04336224448,-718.20152224448,-718.00042124448,-717.98515624448
MR_430828_1_0_1_4_1_3,-981.57830460168,-981.64682260168,-981.81267960168,-981.59838360168,-981.57924960168
MR_175139_1,-396.92621972656,-396.96868972656,-397.07504572656,-396.93580972656,-396.92716372656
MR_149046_1,-284.64366507265004,-284.68697407265,-284.79884107265,-284.65370807265003,-284.64461007265004
MR_292167_1_0_1_1_1_4,-1097.8271599425,-1097.8965089424998,-1098.0681679425,-1097.8476329425,-1097.8281039424999
MR_34691_0_58_5_10_7_8,-643.8883596169001,-643.9447426169,-644.1220216169,-643.9032226169,-643.8893036169001
MR_583511_1_46_4_1_8_51,-679.37703848563,-679.43338348563,-679.64572648563,-679.39207048563,-679.37798248563
MR_205801_1_38_3_4_5_5,-717.87146123482,-717.93448023482,-718.08599723482,-717.88866223482,-717.87240523482
MR_152349_1,-306.63208697243005,-306.68350297243,-306.80005397243,-306.64534997243004,-306.63303097243005
MR_656107_2,-326.64926682026,-326.68916382026,-326.80888982026,-326.65795682026,-326.65021082026
MR_674568_2,-369.18677781661,-369.23532081661,-369.43066981661,-369.19956581661,-369.18772281661
MR_127568_1,-345.38938875897,-345.43007575896996,-345.51559975897,-345.39831175897,-345.39033275897
MR_428425_1,-393.0703491662,-393.1123801662,-393.2198461662,-393.0799541662,-393.0712931662
MR_153795_2,-395.99034985476,-396.03269785476,-396.13316085476,-396.00006985476,-395.99129385476
MR_143857_2_12_1_3_5_10,-639.42117692079,-639.47487192079,-639.57404792079,-639.4347539207901,-639.42212092079
MR_488779_0_52_5_3_5_12,-777.16361293916,-777.2252349391599,-777.39696293916,-777.18118493916,-777.16455693916
MR_694694_1_55_5_9_8_23,-932.9584102697501,-933.0279772697501,-933.28848226975,-932.97892426975,-932.9593542697501
MR_142128_2_1_1_5_2_10,-911.8751858821901,-911.94810888219,-912.19232788219,-911.89709288219,-911.8761298821901
MR_58399_0_58_5_9_7_13,-812.5112375536501,-812.57877155365,-812.77016855365,-812.53042455365,-812.5121815536501
MR_38039_0,-252.59266110623,-252.63664910623,-252.77099810623,-252.60304010623,-252.59360510623
MR_533336_2_59_5_2_8_41,-931.40625946949,-931.46926846949,-931.65346746949,-931.42389446949,-931.40720346949
MR_195998_0,-281.38667599147,-281.42374699147,-281.48937799147,-281.39412299147,-281.38761999147
MR_76447_0_38_3_6_5_10,-565.2923577197,-565.3430797197,-565.4655877197,-565.3052087197,-565.2933017197
MR_9670_0_23_8_24,-538.3542830056699,-538.4027290056699,-538.57729700567,-538.3658080056699,-538.3552270056699
MR_260941_0,-458.71036894278,-458.75520594278,-458.84971294278,-458.72096294278,-458.71131294278
MR_503486_0_55_5_6_8_33,-871.65339512066,-871.71754412066,-871.93676512066,-871.67118612066,-871.65433912066
MR_3012_0_6_1_4_7_11,-853.29782564737,-853.36363364737,-853.54062764737,-853.31614764737,-853.29877064737
MR_356330_1_62_6_1_8_50,-793.25462760494,-793.3126046049399,-793.47906160494,-793.26962360494,-793.25557260494
MR_254564_1_33_3_4_6_3,-912.08066521075,-912.15572521075,-912.41446421075,-912.10306421075,-912.08161021075
MR_604157_0_36_3_2_3_3,-789.77044307299,-789.83068707299,-789.93845107299,-789.78603407299,-789.77138707299
MR_82553_0_0_1_2_1_1,-1155.8749486045,-1155.9522736045,-1156.1101926045,-1155.8976986045,-1155.8758926045
MR_22311_1_20_2_6_6_4,-734.06451006195,-734.12209406195,-734.27130306195,-734.08005506195,-734.06545406195
MR_674568_2_39_3_4_6_2,-784.88162282732,-784.95182582732,-785.24430682732,-784.90288882732,-784.8825668273199
MR_170672_1_61_6_3_7_16,-868.7957586981299,-868.86508869813,-869.08455269813,-868.81577569813,-868.7967026981299
MR_520658_1_17_2_12_3_4,-772.31118817518,-772.37082417518,-772.53505017518,-772.32803817518,-772.31213217518
MR_31243_0_28_5_1,-348.72728977614,-348.76999577614,-348.90736777614,-348.73665677614,-348.72823377614003
MR_317306_1_30_3_6_3_5,-818.6084453587,-818.6775033587,-818.9140483587,-818.6287753587001,-818.6093893587
MR_57399_2_57_5_1_6_4,-673.35244377317,-673.41777177317,-673.67238177317,-673.3710567731699,-673.35338777317
MR_239341_0_18_2_6_4_2,-629.66158999611,-629.72919099611,-630.00602399611,-629.68175799611,-629.66253399611
MR_453297_1_7_1_5_8_7,-918.0813325534,-918.1512165534,-918.4454765534,-918.1021775534,-918.0822765534
MR_177320_1_35_3_4_8_55,-949.5174240134301,-949.58689001343,-949.78184301343,-949.5372750134301,-949.5183690134301
MR_612159_1_50_4_10_7_14,-799.59126940208,-799.65606540208,-799.90460940208,-799.6106074020801,-799.59221340208
MR_83630_0,-365.83320791822,-365.88212591822,-366.02156791822,-365.84579791822,-365.83415191822
MR_474666_0_16_2_7_2_6,-662.13883192033,-662.20027892033,-662.39121592033,-662.1561809203299,-662.13977592033
MR_386518_0_23_8_50,-630.108134779,-630.164584779,-630.386086779,-630.1229217790001,-630.109078779
MR_409958_1_17_2_10_3_6,-794.23419278461,-794.29844878461,-794.47540978461,-794.25263978461,-794.23513678461
MR_294830_2_13_1_7_6_6,-949.60486729964,-949.67327529964,-949.86675829964,-949.6247482996399,-949.60581129964
MR_507840_0_47_4_11_4_4,-528.3824672534499,-528.43365125345,-528.57143925345,-528.3955252534499,-528.3834112534499
MR_467042_0_63_6_1_6_6,-793.21811103445,-793.27611003445,-793.44319603445,-793.23382603445,-793.21905503445
MR_675680_2_55_5_1_8_32,-777.9121635534,-777.9783065534,-778.2419785534,-777.9306585534,-777.9131075534
MR_16116_0,-250.19238451172998,-250.23531451173,-250.31850751173,-250.20218951172998,-250.19332951172998
MR_11880_0_66_7_11_7_2,-815.6218373927701,-815.68377439277,-815.92566439277,-815.63898039277,-815.6227823927701
MR_11320_1_26_2_8_5_8,-511.28684224464996,-511.33604324465,-511.47126924465,-511.29852124465,-511.28778624464996
MR_13768_2_15_1_1_8_22,-967.90113598534,-967.97171398534,-968.19698598534,-967.92187198534,-967.90207998534
MR_205801_1_44_4_12_6_5,-600.76477270317,-600.82223970317,-600.96960170317,-600.78030270317,-600.76571770317
MR_353371_0_11_1_5_4_4,-853.98553593875,-854.05900493875,-854.30707593875,-854.00767193875,-853.98648093875
MR_250520_1_40_3_2_7_3,-732.78751139805,-732.8420983980501,-732.96883139805,-732.80137339805,-732.78845539805
MR_73239_1,-419.10126802983,-419.14872502983,-419.27908402983,-419.11274602983,-419.10221202983
MR_142128_2,-363.46893072196997,-363.51106672197,-363.61281272197,-363.47863672196996,-363.46987472197
MR_707369_2_4_1_6_5_6,-949.61027539787,-949.67922739787,-949.87315939787,-949.6304423978701,-949.6112193978701
MR_478767_2_40_3_3_7_6,-857.86296788239,-857.9263348823899,-858.19253988239,-857.8811378823899,-857.86391188239
MR_613702_0_17_2_11_3_1,-753.38262498399,-753.44667598399,-753.63070098399,-753.40044698399,-753.38356998399
MR_680410_2_21_2_1_7_13,-737.3768776182101,-737.4365866182101,-737.63242761821,-737.3931316182101,-737.3778216182101
MR_254564_1_20_2_12_6_4,-735.18940622526,-735.24604422526,-735.41833622526,-735.2049212252599,-735.19035022526
MR_420138_2_57_5_5_6_1,-853.49111187794,-853.56262287794,-853.75287587794,-853.5120418779401,-853.4920558779401
MR_206532_1_21_2_11_7_12,-831.68499439134,-831.74893539134,-831.97502439134,-831.70353839134,-831.68593839134
MR_177625_1_22_2_8_8_32,-852.51266007579,-852.57834507579,-852.89228007579,-852.5319410757901,-852.51360407579
MR_108464_1_14_1_3_7_13,-870.2949420766499,-870.36008807665,-870.53664007665,-870.31315407665,-870.2958860766499
MR_386518_0_10_3_5,-630.0739290839199,-630.1339370839199,-630.34781708392,-630.09050408392,-630.0748730839199
MR_383423_2,-361.98205830205,-362.03157930205003,-362.17128430205,-361.99459630205,-361.98300230205
MR_506278_1_20_2_7_6_4,-755.53475178242,-755.60172578242,-755.81097878242,-755.55411378242,-755.53569678242
MR_66201_0,-437.21341180677,-437.26402280677,-437.41043380677,-437.22649380677,-437.21435680677
MR_45025_1_47_4_12_4_5,-642.4593243145,-642.5181013145,-642.7427503145,-642.4758273145,-642.4602683145
MR_383423_2_25_2_11_4_1,-683.7325518679801,-683.80743286798,-684.07033486798,-683.7547958679801,-683.73349586798
MR_35830_0_27_2_10_6_8,-659.93084839509,-659.99284939509,-660.15190739509,-659.94763339509,-659.93179339509
MR_469970_2,-323.34200346432,-323.38004046432,-323.44946346432,-323.34992846432,-323.34294746432
MR_251284_1_15_1_2_8_13,-934.66986318661,-934.74070418661,-934.96421218661,-934.69074918661,-934.67080718661
MR_194646_0_30_7_1,-440.84482792041,-440.89064092041,-441.02494192041,-440.85510892041003,-440.84577192041
MR_188497_2_6_1_7_7_13,-909.88011070783,-909.94657570783,-910.16762970783,-909.89897670783,-909.88105470783
MR_360471_1,-288.23222576551996,-288.27798776552,-288.36721476552,-288.24301876552,-288.23317076551996
MR_444135_1,-396.86211024094,-396.90657724094,-397.00773224094,-396.87255124094,-396.86305524094
MR_142547_2_54_5_6_7_11,-838.48814835776,-838.5522733577601,-838.77036735776,-838.50627135776,-838.48909235776
MR_9670_0,-232.11247519101,-232.14773719101,-232.22673019101,-232.11923019101002,-232.11341919101
MR_405814_1_62_6_1_8_33,-758.3158790918501,-758.3796350918501,-758.58606809185,-758.3339350918501,-758.3168230918501
MR_188533_2_66_7_8_7_3,-854.00446497537,-854.0703479753699,-854.32938197537,-854.0235219753699,-854.00540997537
MR_46975_1_4_5_5,-605.28524176613,-605.33804476613,-605.43233076613,-605.29844776613,-605.28618676613
MR_578272_2_16_1_2,-646.6784332331999,-646.7404952332,-646.8853682332,-646.6943512332,-646.6793772332
MR_507840_0,-379.72017733909996,-379.7660483391,-379.8673673391,-379.7310543391,-379.72112133909997
MR_185149_0_27_4_12,-472.08504993273,-472.13463193273003,-472.23600193273,-472.09689193273,-472.08599393273
MR_356330_1,-377.56280721463,-377.59976421463,-377.66691421463,-377.56990521463,-377.56375121463003
MR_118542_1,-340.27917388993995,-340.31814888993995,-340.38289088994,-340.28720788993996,-340.28011788993996
MR_106538_1,-342.67616141293,-342.71929641293,-342.82737141293,-342.68624741293,-342.67710541293
MR_557834_1_57_5_1_6_7,-700.92496568298,-700.98034668298,-701.14663668298,-700.93987768298,-700.92590968298
MR_434207_0_64_6_2_7_14,-832.28921808104,-832.35094108104,-832.52528208104,-832.30647408104,-832.29016208104
MR_76447_0,-321.67437367063997,-321.71361167064,-321.81591567064,-321.68283767063997,-321.67531767063997
MR_64959_0,-342.73480776556005,-342.77527676556,-342.88352576556,-342.74378676556,-342.73575276556005
MR_82553_0_29_2_6_8_44,-947.97226542468,-948.04022942468,-948.28618042468,-947.99186542468,-947.97320942468
MR_302190_1_71_8_17_8_10,-817.11939907896,-817.18498807896,-817.46736207896,-817.13790807896,-817.12034307896
MR_16679_0,-437.23312910587003,-437.27973310587004,-437.43027110587,-437.24494810587004,-437.23407410587004
MR_112898_0_44_4_5_6_5,-643.91544135889,-643.97541735889,-644.15035835889,-643.93103735889,-643.91638535889
MR_108464_1_55_5_10_8_50,-665.9809955704,-666.0375815704,-666.2333745704,-665.9955945703999,-665.9819395704
MR_35830_0,-304.55214464394,-304.59551464394,-304.69499064394,-304.56208264394,-304.55308964394
MR_564043_1,-359.69372435759,-359.73436935758997,-359.83903035759,-359.70280135759,-359.69466835759
