rxn,h,f,spe,zpe,u
MR_383423_2_54_5_2_7_11,-700.4439215579999,-700.510338558,-700.700075558,-700.463027558,-700.444865558
MR_374535_1_19_2_7_5_12,-813.373418535,-813.4361325350001,-813.581089535,-813.391527535,-813.374362535
MR_394204_0,-422.87110406700003,-422.91861106700003,-423.030961067,-422.882868067,-422.87204806700004
MR_526534_0_43_4_9_5_2,-547.26251329,-547.31682729,-547.40795429,-547.27654829,-547.26345729
MR_164481_0_34_3_1_7_19,-773.344106457,-773.404163457,-773.563073457,-773.360072457,-773.345050457
MR_141573_1,-377.006433468,-377.057427468,-377.161218468,-377.019252468,-377.007377468
MR_532980_0,-362.416043706,-362.464265706,-362.535711706,-362.42762870599995,-362.416987706
MR_421974_1_46_4_11_8_63,-735.458947618,-735.515341618,-735.688051618,-735.474069618,-735.459891618
MR_291729_1_0_1_2,-604.24834718,-604.29890518,-604.37514818,-604.26016518,-604.24929118
MR_334858_2_31_8_11,-413.072048776,-413.113171776,-413.205915776,-413.080596776,-413.072992776
MR_64959_0_26_2_5_5_5,-798.093836851,-798.161794851,-798.391127851,-798.113305851,-798.094780851
MR_128509_2,-382.116305035,-382.16429003499996,-382.295139035,-382.12815503499996,-382.117249035
MR_669540_2_52_5_10_5_9,-624.8208538910001,-624.876126891,-625.012326891,-624.835066891,-624.8217978910001
MR_409958_1,-437.98549988,-438.02902188,-438.12932688,-437.99582588,-437.98644388
MR_267942_1_6_7_18,-606.358882445,-606.408124445,-606.514632445,-606.3705174449999,-606.359826445
MR_60391_0_3_4_4,-420.259321989,-420.306786989,-420.439589989,-420.270914989,-420.260265989
MR_33453_0_30_3_3_3_6,-644.1091240119999,-644.167851012,-644.340240012,-644.1250190119999,-644.1100690119999
MR_447118_1,-303.511068791,-303.555653791,-303.629155791,-303.521287791,-303.512012791
MR_485443_0_15_1_6_8_47,-894.120981765,-894.187012765,-894.421286765,-894.1402817649999,-894.121926765
MR_220338_0_42_4_1_4_9,-572.31086422,-572.37133522,-572.59305122,-572.32794922,-572.31180822
MR_248768_0_44_4_3_6_1,-603.6827688120001,-603.7410268120001,-603.861493812,-603.698672812,-603.6837128120001
MR_609448_2_35_3_2_8_1,-699.856766166,-699.9120101660001,-700.051516166,-699.8717041660001,-699.8577101660001
MR_206532_1_15_1_3_8_63,-890.7752099180001,-890.835696918,-891.023741918,-890.792029918,-890.7761539180001
MR_229658_1_33_3_2_6_5,-733.067139414,-733.122089414,-733.247947414,-733.081930414,-733.0680834140001
MR_492961_0,-343.72995118,-343.78015318,-343.88286218,-343.74225718,-343.73089518
MR_77957_0_29_2_10_8_41,-820.715310085,-820.789882085,-821.112609085,-820.737664085,-820.7162550850001
MR_609448_2_47_4_8_4_2,-681.148674191,-681.213251191,-681.377124191,-681.166995191,-681.149619191
MR_605945_1,-456.26213502,-456.30823502000004,-456.42563402,-456.27297202,-456.26307902
MR_610106_0_21_6_6,-569.583633889,-569.634635889,-569.755763889,-569.5960828890001,-569.584578889
MR_609119_2,-394.786730595,-394.83041859499997,-394.901805595,-394.796883595,-394.787674595
MR_549039_0_5_6_5,-688.598874067,-688.659101067,-688.886781067,-688.615855067,-688.599819067
MR_354085_0_24_1_3,-546.291414262,-546.338687262,-546.426033262,-546.302300262,-546.292358262
MR_15104_1_22_2_2_8_44,-879.809434779,-879.884793779,-880.223117779,-879.8329107789999,-879.810378779
MR_517500_1,-513.33746054,-513.38271454,-513.48936154,-513.34816854,-513.33840454
MR_71928_0_25_2_11_4_6,-818.578529492,-818.649273492,-818.939881492,-818.600426492,-818.579473492
MR_8459_0,-268.80236608099995,-268.84374308099996,-268.972024081,-268.811647081,-268.80331008099995
MR_548531_1_38_3_5_5_3,-839.944489244,-840.015850244,-840.247363244,-839.965339244,-839.945433244
MR_198937_1_38_3_4_5_9,-781.008006743,-781.077066743,-781.307660743,-781.028348743,-781.008950743
MR_14949_1,-364.928944575,-364.974405575,-365.100086575,-364.93931357499997,-364.92988857499995
MR_145948_1_56_5_4_5_10,-642.5234754979999,-642.573848498,-642.672601498,-642.535789498,-642.5244194979999
MR_511777_0,-362.69395710400005,-362.73725910400003,-362.832880104,-362.703816104,-362.69490110400005
MR_278565_1_55_5_10_8_19,-758.7666763,-758.8259013,-759.0412493,-758.7827523,-758.7676213
MR_275421_0_46_4_6_8_26,-742.076715224,-742.1375822240001,-742.409847224,-742.093924224,-742.0776592240001
MR_365214_0_55_5_10_8_4,-623.513089554,-623.563972554,-623.683382554,-623.525795554,-623.514033554
MR_22311_1_57_5_1_6_5,-739.334489573,-739.393752573,-739.563424573,-739.350751573,-739.335433573
MR_70926_2_64_6_6_7_7,-700.922748264,-700.980791264,-701.125976264,-700.938049264,-700.923692264
MR_37223_0_24_2_10_3_3,-647.4916283059999,-647.555609306,-647.777141306,-647.509930306,-647.4925733059999
MR_657071_0_19_2_12_5_6,-712.2506147539999,-712.304039754,-712.439135754,-712.264728754,-712.2515587539999
MR_11320_1_32_3_6_5_5,-569.554642501,-569.606628501,-569.732226501,-569.567063501,-569.555586501
MR_275421_0_47_4_10_4_2,-609.350278197,-609.411398197,-609.628817197,-609.367679197,-609.351223197
MR_97382_1_33_3_1_6_4,-686.409528486,-686.472459486,-686.660316486,-686.426933486,-686.410472486
MR_479845_1,-348.89727984900003,-348.94203584900004,-349.073638849,-348.907983849,-348.89822384900003
MR_256516_2_55_5_5_8_15,-703.4245753109999,-703.484395311,-703.677482311,-703.4406473109999,-703.4255193109999
MR_454518_2_56_5_1_5_2,-629.868549732,-629.929135732,-630.081722732,-629.885218732,-629.869493732
MR_522223_1_5_6_8,-530.198629468,-530.250959468,-530.341018468,-530.2111824680001,-530.199573468
MR_186726_1_40_3_6_7_19,-833.779400188,-833.842398188,-834.035738188,-833.796591188,-833.780344188
MR_526810_1_45_4_8_7_8,-797.692869406,-797.757433406,-797.974522406,-797.711280406,-797.693813406
MR_255471_0_23_2_7_2_3,-753.758979885,-753.825245885,-754.002186885,-753.7780608850001,-753.759923885
MR_111358_0_70_8_63_8_38,-902.28454262,-902.35835262,-902.66368962,-902.30607462,-902.28548662
MR_558865_2_70_8_20_8_33,-954.9112408569999,-954.9797348569999,-955.319240857,-954.9315058569999,-954.9121848569999
MR_443105_0_42_4_6_4_7,-718.271727047,-718.329982047,-718.489311047,-718.287556047,-718.272671047
MR_73239_1_15_1_4_8_24,-1046.94852993,-1047.0219089299999,-1047.30845693,-1046.9709369299999,-1046.9494739299998
MR_565276_1_20_2_12_6_3,-735.0068746960001,-735.0694196960001,-735.290890696,-735.024804696,-735.0078186960001
MR_350204_1,-404.210482297,-404.257943297,-404.405121297,-404.222278297,-404.211426297
MR_508987_1_70_8_22_8_39,-1031.77103988,-1031.84122588,-1032.15177888,-1031.79223688,-1031.7719838799999
MR_433497_2_38_3_1_5_3,-642.926673743,-642.991435743,-643.133265743,-642.944376743,-642.927617743
MR_57419_0_66_7_8_7_15,-836.951707119,-837.016476119,-837.251570119,-836.969715119,-836.952652119
MR_361318_0_7_1_5_8_34,-1065.75981263,-1065.84587063,-1066.21462963,-1065.78689463,-1065.76075663
MR_656107_2_12_5_7,-477.167405716,-477.213977716,-477.338002716,-477.17840971600003,-477.168349716
MR_356208_0_68_7_16_7_15,-868.9977575739999,-869.062383574,-869.271332574,-869.016004574,-868.9987015739999
MR_71928_0,-419.257473574,-419.303857574,-419.434163574,-419.26892657400003,-419.258417574
MR_169488_0,-346.259839173,-346.303339173,-346.466248173,-346.270308173,-346.260783173
MR_613702_0_56_5_3_5_8,-739.3413522149999,-739.4029892149999,-739.569362215,-739.3581532149999,-739.3422962149999
MR_148430_0_21_2_7_7_17,-834.8903288910001,-834.9555328910001,-835.173346891,-834.909316891,-834.8912728910001
MR_442182_0,-364.98924138999996,-365.03450539,-365.15307239,-365.00001039,-364.99018538999997
MR_169488_0_28_2_12_7_19,-718.729422952,-718.790315952,-719.008193952,-718.7461529520001,-718.730366952
MR_94904_1_7_1_6_8_59,-812.709263697,-812.7728476970001,-812.957847697,-812.726227697,-812.710207697
MR_427011_2_21_2_8_7_14,-736.272310607,-736.3288486069999,-736.491968607,-736.287367607,-736.273254607
MR_474666_0_12_1_3_5_8,-797.224993349,-797.285772349,-797.444146349,-797.242180349,-797.225937349
MR_14799_1_19_2_12_5_7,-526.218951327,-526.267183327,-526.363263327,-526.2307303270001,-526.219895327
MR_360471_1_19_2_7_5_1,-591.017195523,-591.076196523,-591.263833523,-591.033047523,-591.0181395230001
MR_672934_0,-345.027568535,-345.070140535,-345.208020535,-345.037574535,-345.028512535
MR_674169_0,-456.692785055,-456.735269055,-456.800547055,-456.702468055,-456.693729055
MR_576807_0_65_6_4_8_57,-853.341642787,-853.405671787,-853.659311787,-853.360524787,-853.342586787
MR_255546_1_6_7_3,-547.18628904,-547.23484104,-547.32651304,-547.19755604,-547.18723304
MR_545334_1_58_5_2_7_15,-757.277858935,-757.342137935,-757.504639935,-757.295912935,-757.278802935
MR_469970_2_20_2_3_6_7,-758.7434007910001,-758.8067607910001,-759.011479791,-758.7618267910001,-758.744344791
MR_288120_2_52_5_2_5_3,-604.286171353,-604.340878353,-604.408990353,-604.2996873530001,-604.287115353
MR_37726_0_13_1_2_6_1,-871.022928455,-871.089513455,-871.279478455,-871.042498455,-871.0238724550001
MR_201053_0_47_4_7_4_5,-582.654847512,-582.708649512,-582.825457512,-582.668253512,-582.655791512
MR_211597_0_8_1_1_1_1,-969.852942499,-969.924280499,-970.101860499,-969.873583499,-969.853886499
MR_267942_1_16_1_4,-664.5680893690001,-664.621220369,-664.732870369,-664.5816893690001,-664.5690333690001
MR_605133_0,-325.613790655,-325.656335655,-325.751322655,-325.62336765500004,-325.614735655
MR_613702_0_7_1_6_8_13,-887.004755661,-887.070263661,-887.255118661,-887.022778661,-887.005699661
MR_292167_1_56_5_1_5_4,-778.162714562,-778.218863562,-778.355489562,-778.177744562,-778.163658562
MR_607160_1,-380.92091593199996,-380.965639932,-381.074838932,-380.931636932,-380.92185993199996
MR_360654_0,-285.175867644,-285.212592644,-285.263085644,-285.182913644,-285.176811644
MR_546977_0,-357.842723828,-357.882615828,-357.962473828,-357.85085382799997,-357.843667828
MR_480530_2_47_4_6_4_2,-670.777032555,-670.843396555,-671.104156555,-670.796654555,-670.777976555
MR_136982_2_7_1_4_8_3,-916.355139582,-916.426194582,-916.687524582,-916.376508582,-916.356083582
MR_192989_1,-303.435870857,-303.477916857,-303.553051857,-303.445726857,-303.436815857
MR_405339_0_14_1_5_7_4,-986.394697727,-986.462336727,-986.695552727,-986.4148497269999,-986.395642727
MR_367205_2_62_6_6_8_46,-910.0120391280001,-910.085471128,-910.296589128,-910.033865128,-910.0129841280001
MR_654814_2_12_1_6_5_3,-792.4277134380001,-792.489273438,-792.627336438,-792.444345438,-792.4286574380001
MR_278565_1,-377.23855726,-377.28086126,-377.40001326,-377.24823025999996,-377.23950126
MR_253287_0_41_3_6_8_45,-873.14345885,-873.20595685,-873.44344585,-873.16128585,-873.14440385
MR_430536_0_57_5_4_6_6,-682.758995938,-682.8163399379999,-682.944347938,-682.7738789379999,-682.759939938
MR_657071_0_46_4_13_8_58,-807.568891288,-807.6288102880001,-807.885353288,-807.586489288,-807.569835288
MR_615843_0,-341.666337552,-341.708924552,-341.794297552,-341.67599255199997,-341.66728155199996
MR_61644_1_63_6_5_6_6,-837.4237563319999,-837.4881093319999,-837.751958332,-837.442874332,-837.4247003319999
MR_288120_2,-338.36508462700004,-338.402150627,-338.439638627,-338.37222662700003,-338.36602862700005
MR_14949_1_60_6_6_6_4,-741.584618606,-741.645951606,-741.841912606,-741.601654606,-741.585562606
MR_152349_1_66_7_18_7_18,-832.831094017,-832.9036760170001,-833.122487017,-832.8520300170001,-832.8320380170001
MR_24677_0_56_5_6_5_10,-610.494837156,-610.5466961559999,-610.669741156,-610.507589156,-610.495781156
MR_405360_0_29_2_3_8_61,-798.0839194389999,-798.149544439,-798.386540439,-798.102486439,-798.084863439
MR_84700_1_3_1_1_4_1,-717.145576993,-717.206998993,-717.339252993,-717.1619339929999,-717.146520993
MR_678159_0,-400.372417396,-400.418750396,-400.572211396,-400.383950396,-400.373361396
MR_511777_0_17_2_11_3_6,-758.56143342,-758.62826142,-758.82947842,-758.58025042,-758.56237742
MR_177320_1_66_7_17_7_9,-988.893203215,-988.962210215,-989.155879215,-988.912560215,-988.894148215
MR_421_1_38_3_5_5_5,-787.882032207,-787.955329207,-788.218026207,-787.904045207,-787.882976207
MR_624208_0_4_1_3_5_1,-801.908660808,-801.971291808,-802.209379808,-801.926837808,-801.909605808
MR_430536_0_68_7_18_7_15,-812.362364501,-812.421332501,-812.593669501,-812.378043501,-812.363308501
MR_442182_0_44_4_13_6_6,-738.976890024,-739.042418024,-739.255591024,-738.9956490239999,-738.977835024
MR_304525_2_44_4_6_6_4,-706.83779208,-706.90068008,-707.14561108,-706.85560608,-706.83873608
MR_24677_0,-346.717352856,-346.760307856,-346.868082856,-346.727033856,-346.718296856
MR_536745_2_44_4_7_6_8,-645.61080462,-645.66687662,-645.79536462,-645.62556162,-645.61174862
MR_77957_0,-346.157704559,-346.20655755900003,-346.360971559,-346.17008555900003,-346.158649559
MR_699953_0_6_1_4_7_5,-947.1208740239999,-947.188744024,-947.393054024,-947.140079024,-947.1218180239999
MR_447118_1_59_5_7_8_21,-760.166667864,-760.2313108640001,-760.401133864,-760.184598864,-760.167612864
MR_334858_2_29_6_5,-432.954997676,-432.998478676,-433.074435676,-432.964550676,-432.955941676
MR_444135_1_47_4_8_4_2,-663.559056481,-663.621294481,-663.832835481,-663.577016481,-663.560000481
MR_123876_0,-268.06261192,-268.10097192,-268.14874892,-268.07045792,-268.06355692
MR_104467_2_62_6_1_8_19,-819.3510155490001,-819.407416549,-819.593921549,-819.3660575490001,-819.3519595490001
MR_697534_0,-375.927002359,-375.968974359,-376.060521359,-375.936608359,-375.92794635900003
MR_57419_0_20_2_13_6_6,-705.611747143,-705.6751651430001,-705.894833143,-705.629940143,-705.612691143
MR_34479_2_59_5_12_8_13,-745.1380025909999,-745.201459591,-745.391542591,-745.1563695909999,-745.1389465909999
MR_557653_0,-437.57710811500004,-437.62164711500003,-437.776257115,-437.587679115,-437.57805211500005
MR_486880_1_49_4_1_6_5,-724.0209984710001,-724.085653471,-724.340679471,-724.039659471,-724.021942471
MR_493172_2_48_4_7_5_10,-552.920989288,-552.976182288,-553.162936288,-552.935749288,-552.921933288
MR_169232_1_21_2_6_7_4,-757.230432707,-757.295517707,-757.458444707,-757.248888707,-757.231376707
MR_196659_0_71_8_28_8_50,-818.6108127,-818.6771957,-818.9797967,-818.6295877,-818.6117577
MR_536267_2_20_2_3_6_6,-733.863687466,-733.928396466,-734.122296466,-733.882154466,-733.864631466
MR_76447_0_16_2_12_2_8,-579.994127751,-580.046714751,-580.188467751,-580.007773751,-579.995071751
MR_209912_2,-347.545560522,-347.59555952200003,-347.696540522,-347.558038522,-347.546504522
MR_332395_2_0_1_6_1_5,-909.116847525,-909.183607525,-909.378967525,-909.136846525,-909.117792525
MR_379483_1_61_6_4_7_14,-810.006265589,-810.077460589,-810.278638589,-810.026431589,-810.007209589
MR_170672_1,-358.825882723,-358.87396672299997,-358.962037723,-358.837414723,-358.82682672299995
MR_375143_1_13_1_2_6_5,-985.9717093600001,-986.0404663600001,-986.21173336,-985.99128836,-985.9726543600001
MR_367205_2_56_5_4_5_8,-793.808990909,-793.877431909,-793.971282909,-793.8276669090001,-793.809934909
MR_184231_0_60_6_7_6_7,-843.170069356,-843.248607356,-843.523656356,-843.194437356,-843.171013356
MR_654814_2_35_3_6_8_64,-793.32048259,-793.37994459,-793.54143659,-793.33645159,-793.32142659
MR_66641_0,-406.55211683,-406.60520583,-406.79572083,-406.56651583,-406.55306083
MR_185214_1_2_1_5_3_5,-911.355492342,-911.424268342,-911.664002342,-911.376009342,-911.356436342
MR_204174_1_36_3_1_3_4,-642.858191791,-642.921924791,-643.057339791,-642.875486791,-642.859135791
MR_238926_2,-380.06474671499996,-380.10506671499996,-380.215402715,-380.073333715,-380.06569071499996
MR_393496_1_67_7_17_8_11,-942.8078677350001,-942.876018735,-943.137404735,-942.828031735,-942.8088117350001
MR_432469_0_1_2_2,-469.51139382499997,-469.560350825,-469.685825825,-469.523603825,-469.512338825
MR_186726_1,-402.157908048,-402.202689048,-402.324030048,-402.168369048,-402.15885204799997
MR_229658_1_4_1_6_5_10,-713.738883242,-713.790009242,-713.879165242,-713.751605242,-713.739827242
MR_520957_1_19_4_1,-475.584054755,-475.633675755,-475.789121755,-475.596855755,-475.584999755
MR_467418_0_42_4_12_4_2,-682.495001162,-682.550494162,-682.748603162,-682.510530162,-682.495945162
MR_24677_0_31_3_3_4_6,-726.612641941,-726.677812941,-726.905422941,-726.631448941,-726.613585941
MR_548531_1,-440.20198974799996,-440.249014748,-440.377838748,-440.213330748,-440.20293374799996
MR_142547_2_41_3_1_8_5,-703.323914595,-703.381403595,-703.573902595,-703.3398825950001,-703.324858595
MR_427011_2_67_7_2_8_45,-893.791862405,-893.857550405,-894.076626405,-893.810270405,-893.792806405
MR_50852_1,-305.74198917,-305.78320017,-305.89554017,-305.75105617,-305.74293317
MR_209892_1_68_7_1_7_1,-799.8848581020001,-799.952476102,-800.200165102,-799.904068102,-799.8858021020001
MR_511777_0_0_1_3_1_3,-926.614341549,-926.680934549,-926.832723549,-926.633232549,-926.615285549
MR_502106_0,-250.331587529,-250.369207529,-250.464328529,-250.339435529,-250.332531529
MR_669540_2_33_3_6_6_8,-657.772049371,-657.828113371,-657.945193371,-657.7865753709999,-657.772994371
MR_548531_1_3_1_7_4_6,-933.5111698339999,-933.5835738339999,-933.841032834,-933.533108834,-933.5121148339999
MR_8532_2_68_7_18_7_16,-870.228565767,-870.294848767,-870.525264767,-870.247168767,-870.229509767
MR_394316_2_5_1_7_6_2,-830.720960777,-830.786302777,-830.943167777,-830.739187777,-830.721905777
MR_536745_2,-384.801075304,-384.844172304,-384.956761304,-384.811132304,-384.802019304
MR_485443_0,-364.918280505,-364.96325350499995,-365.086489505,-364.92889250499996,-364.919225505
MR_45025_1_8_1_2_1_4,-1061.8699151199999,-1061.9440431199998,-1062.19022112,-1061.89281412,-1061.87085912
MR_699953_0_41_3_5_8_33,-894.806499221,-894.877976221,-895.188824221,-894.827710221,-894.807443221
MR_92817_0_21_2_7_7_7,-851.393124769,-851.458827769,-851.604222769,-851.411176769,-851.394068769
MR_405360_0_27_2_8_6_1,-660.387535457,-660.444651457,-660.613467457,-660.402767457,-660.3884804569999
MR_447373_0,-357.59740046,-357.63720246,-357.71146246,-357.60591846,-357.59834446
MR_605133_0_58_5_8_7_1,-708.017522765,-708.0797677649999,-708.271756765,-708.034590765,-708.018467765
MR_16116_0_47_4_8_4_5,-515.710326626,-515.7697356259999,-515.943271626,-515.7266036259999,-515.711271626
MR_605105_1_12_1_6_5_11,-833.341595747,-833.4008927470001,-833.539419747,-833.357877747,-833.342539747
MR_260941_0_59_5_9_8_44,-973.2089511129999,-973.2758101129999,-973.516163113,-973.228453113,-973.2098951129999
MR_113767_1_12_1_4_5_7,-761.209429668,-761.276890668,-761.448975668,-761.229288668,-761.210373668
MR_558865_2_25_2_2_4_8,-702.7553094240001,-702.817527424,-703.046394424,-702.773401424,-702.7562534240001
MR_264791_1_28_2_4_7_9,-881.912512258,-881.986017258,-882.340029258,-881.935383258,-881.913457258
MR_624616_0_29_2_12_8_49,-857.094292669,-857.170406669,-857.409429669,-857.116565669,-857.095237669
MR_289964_2_37_3_3_4_12,-751.1062721440001,-751.168735144,-751.377262144,-751.1240991440001,-751.1072171440001
MR_24733_2_62_6_2_8_2,-775.193685659,-775.253704659,-775.397572659,-775.210169659,-775.194629659
MR_532980_0_70_8_32_8_7,-784.979116624,-785.048521624,-785.330234624,-784.999407624,-784.980061624
MR_248768_0,-342.757510529,-342.80229452900005,-342.906410529,-342.768355529,-342.758454529
MR_430547_0_24_2_9_3_2,-716.786667645,-716.849156645,-717.050446645,-716.804145645,-716.787611645
MR_34691_0_50_4_8_7_4,-721.638077232,-721.700622232,-721.908274232,-721.654765232,-721.639021232
MR_257123_2_37_3_4_4_9,-724.895763233,-724.962269233,-725.219702233,-724.9151052330001,-724.896707233
MR_188968_0,-371.195691467,-371.235022467,-371.324590467,-371.204132467,-371.196635467
MR_473437_1_62_6_3_8_49,-984.230884355,-984.2981183549999,-984.503612355,-984.250559355,-984.231828355
MR_605133_0_46_4_9_8_56,-705.54021795,-705.6014999500001,-705.82009195,-705.55755395,-705.5411619500001
MR_541949_0,-478.564527806,-478.61079880600005,-478.760234806,-478.576067806,-478.565471806
MR_97382_1,-388.431544839,-388.482997839,-388.651758839,-388.44461983900004,-388.43248883900003
MR_606064_1_6_7_7,-641.888623546,-641.942252546,-642.076711546,-641.902518546,-641.889567546
MR_669153_1_6_1_4_7_1,-836.388797844,-836.451881844,-836.623569844,-836.406049844,-836.389741844
MR_9486_0_70_8_26_8_5,-758.0324148450001,-758.102646845,-758.353219845,-758.052489845,-758.0333598450001
MR_392644_1_56_5_2_5_4,-588.277166729,-588.328748729,-588.416737729,-588.289223729,-588.278110729
MR_467042_0,-416.909239962,-416.953718962,-417.043361962,-416.91940896200003,-416.910183962
MR_142128_2_5_1_2_6_7,-952.092869475,-952.1678724750001,-952.383480475,-952.114905475,-952.093814475
MR_88074_2_12_1_7_5_1,-818.014993229,-818.085204229,-818.302353229,-818.034924229,-818.015937229
MR_528014_1_23_8_54,-587.8687570980001,-587.9180170980001,-588.081072098,-587.8810880980001,-587.8697010980001
MR_517500_1_9_1_4_2_3,-1022.62082395,-1022.69068095,-1022.91562795,-1022.64180995,-1022.62176795
MR_435068_1_42_4_5_4_6,-631.40267178,-631.4687907800001,-631.69489378,-631.4220067800001,-631.40361578
MR_164481_0_30_3_1_3_6,-678.897261596,-678.9548245960001,-679.083578596,-678.9123305960001,-678.898205596
MR_71928_0_59_5_7_8_46,-856.063028722,-856.126143722,-856.370221722,-856.081466722,-856.063972722
MR_428409_0_26_2_3_5_6,-699.5421019300001,-699.60681193,-699.79106893,-699.56057293,-699.5430459300001
MR_626277_1_71_8_4_8_7,-665.1945851759999,-665.2511361759999,-665.435475176,-665.209052176,-665.1955291759999
MR_552735_0,-400.877614996,-400.922783996,-401.020188996,-400.888025996,-400.878558996
MR_184050_2_57_5_6_6_3,-894.665073128,-894.734251128,-894.910301128,-894.685076128,-894.666017128
MR_196659_0_31_3_2_4_10,-645.393028276,-645.454030276,-645.648509276,-645.410136276,-645.393972276
MR_643518_0_10_3_6,-512.38830388,-512.44008588,-512.57440288,-512.40121988,-512.38924788
MR_675374_2_22_2_6_8_17,-780.156883878,-780.231066878,-780.499332878,-780.178912878,-780.157827878
MR_430828_1,-378.713825886,-378.756758886,-378.836988886,-378.723778886,-378.714769886
MR_559732_1_26_2_6_5_11,-696.2765208229999,-696.335289823,-696.477825823,-696.292315823,-696.277465823
MR_339951_1_44_4_11_6_7,-660.456173734,-660.515466734,-660.696216734,-660.472940734,-660.457117734
MR_149046_1_37_3_6_4_6,-625.371955477,-625.435438477,-625.639034477,-625.389740477,-625.372900477
MR_382352_0,-402.091404356,-402.140898356,-402.258325356,-402.103239356,-402.092348356
MR_80263_1_24_2_5_3_2,-723.724579442,-723.789839442,-724.027173442,-723.743503442,-723.725523442
MR_365214_0,-359.892735242,-359.93478424200003,-360.040228242,-359.902188242,-359.893679242
MR_533525_0_37_3_1_4_3,-580.531378408,-580.580226408,-580.670246408,-580.5432464080001,-580.532322408
MR_127568_1_22_7_11,-570.525753783,-570.5771517830001,-570.707712783,-570.5382127830001,-570.526697783
MR_614892_1_56_5_11_5_5,-949.5163128510001,-949.579691851,-949.718646851,-949.534477851,-949.5172568510001
MR_80091_0_62_6_1_8_4,-646.727219786,-646.788705786,-646.933430786,-646.7442067860001,-646.728163786
MR_549039_0_17_2_1,-629.458366613,-629.514363613,-629.729754613,-629.473924613,-629.459310613
MR_381487_1_42_4_10_4_5,-686.0449972040001,-686.109592204,-686.281056204,-686.0627462040001,-686.0459412040001
MR_488779_0,-399.16460901700003,-399.21118601700005,-399.341101017,-399.176143017,-399.16555301700004
MR_536267_2_41_3_5_8_50,-832.174498034,-832.2456610339999,-832.480197034,-832.1949160339999,-832.175442034
MR_485443_0_61_6_2_7_10,-817.731539495,-817.794626495,-818.002650495,-817.749518495,-817.732483495
MR_140587_1_55_5_11_8_21,-779.6671684209999,-779.7298464209999,-779.943495421,-779.6847804209999,-779.6681124209999
MR_676690_0,-451.16301925100004,-451.207540251,-451.303024251,-451.173966251,-451.163963251
MR_421_1_37_3_4_4_8,-653.4623113580001,-653.527350358,-653.773165358,-653.481119358,-653.4632553580001
MR_383423_2_14_1_5_7_17,-985.804356751,-985.888744751,-986.156409751,-985.8295127509999,-985.805300751
MR_90867_0_29_2_8_8_28,-773.088026091,-773.153821091,-773.380108091,-773.106551091,-773.088970091
MR_29892_2_67_7_6_8_12,-790.0744223930001,-790.135047393,-790.363298393,-790.091049393,-790.0753673930001
MR_209892_1_23_2_8_2_3,-751.0205812739999,-751.0896122739999,-751.294261274,-751.040340274,-751.0215252739999
MR_209282_2_28_2_2_7_8,-770.738907133,-770.7988321329999,-770.983116133,-770.755342133,-770.739851133
MR_204174_1,-305.751649183,-305.793433183,-305.901588183,-305.760866183,-305.752593183
MR_560222_1,-302.126848199,-302.163994199,-302.207016199,-302.134175199,-302.127792199
MR_302190_1_3_1_7_4_11,-790.988845613,-791.050658613,-791.240610613,-791.0063366129999,-790.989789613
MR_326361_0,-358.895940387,-358.938041387,-359.033785387,-358.905633387,-358.896884387
MR_149046_1_54_5_4_7_4,-718.2012152599999,-718.2583472599999,-718.42026726,-718.2161532599999,-718.2021592599999
MR_421415_2_21_2_8_7_10,-847.549819885,-847.611244885,-847.765567885,-847.566355885,-847.550763885
MR_375143_1,-436.82449365499997,-436.864226655,-436.946900655,-436.833057655,-436.82543865499997
MR_355908_2_71_8_55_8_55,-892.883501226,-892.950089226,-893.178927226,-892.901728226,-892.884446226
MR_14799_1,-266.435000126,-266.47177212599996,-266.555586126,-266.44232712599995,-266.435945126
MR_520957_1,-380.97338145000003,-381.01598245,-381.13060945,-380.98317745,-380.97432545
MR_403549_1_63_6_7_6_1,-848.478923613,-848.5468826130001,-848.772942613,-848.498919613,-848.479867613
MR_87747_1_31_3_3_4_8,-742.6177771460001,-742.681340146,-742.897068146,-742.636126146,-742.618721146
MR_283912_1_24_1_2,-627.478250463,-627.534076463,-627.645989463,-627.492451463,-627.479195463
MR_508987_1_36_3_3_3_6,-815.366137543,-815.430047543,-815.603980543,-815.384347543,-815.367081543
MR_554161_0_47_4_8_4_4,-602.480226173,-602.531648173,-602.636687173,-602.4929781730001,-602.481170173
MR_29892_2_66_7_13_7_14,-846.957741989,-847.019346989,-847.214192989,-846.974927989,-846.9586859890001
MR_58399_0,-340.130407115,-340.17432911500003,-340.304742115,-340.140813115,-340.13135111500003
MR_90867_0_64_6_2_7_19,-828.7085248,-828.7718758,-828.9443198,-828.7261468,-828.7094688
MR_443105_0_26_2_4_5_10,-794.6532184580001,-794.715240458,-794.899672458,-794.6707814580001,-794.6541634580001
MR_307233_0_46_4_2_8_60,-723.9800256990001,-724.042686699,-724.301687699,-723.997240699,-723.980969699
MR_204174_1_41_3_5_8_42,-839.395218054,-839.464256054,-839.754906054,-839.415598054,-839.396162054
MR_356208_0_59_5_6_8_24,-837.7847199,-837.8500329,-838.0601179,-837.8026529,-837.7856639
MR_460291_2,-378.850980354,-378.891891354,-378.978482354,-378.860006354,-378.851924354
MR_593551_1_62_6_4_8_24,-839.904198305,-839.969179305,-840.208993305,-839.923126305,-839.905142305
