ar,h,f,spe
MR_657071_0_19_2_12_5_6,-712.477071,-712.530496,-712.665592
MR_657071_0_1_1_1_2_12,-825.828946,-825.89094,-826.025806
MR_657071_0_20_2_12_6_3,-771.186932,-771.249912,-771.446983
MR_657071_0_21_2_10_7_14,-827.529974,-827.593302,-827.815468
MR_657071_0_22_2_10_8_64,-869.6038,-869.669688,-869.911445
MR_657071_0_24_2_5_3_6,-810.392054,-810.456809,-810.679277
MR_657071_0_26_2_5_5_7,-792.20978,-792.271446,-792.479913
MR_657071_0_27_2_10_6_8,-769.977249,-770.036736,-770.212519
MR_657071_0_28_2_8_7_5,-808.107499,-808.165876,-808.352108
MR_657071_0_29_2_11_8_20,-948.209822,-948.279198,-948.57817
MR_657071_0_2_1_7_3_5,-983.05338,-983.125831,-983.367169
MR_657071_0_30_3_1_3_5,-790.991308,-791.054965,-791.235763
MR_657071_0_31_3_5_4_12,-772.257155,-772.322796,-772.537443
MR_657071_0_33_3_3_6_7,-869.696063,-869.765674,-870.003051
MR_657071_0_34_3_2_7_18,-846.183575,-846.245795,-846.431969
MR_657071_0_35_3_5_8_13,-869.566278,-869.631107,-869.872467
MR_657071_0_36_3_6_3_3,-791.005823,-791.069321,-791.251808
MR_657071_0_37_3_5_4_9,-794.358814,-794.423131,-794.657258
MR_657071_0_38_3_4_5_4,-810.92251,-810.983968,-811.155903
MR_657071_0_39_3_2_6_3,-830.392059,-830.459257,-830.668928
MR_657071_0_3_1_5_4_9,-907.834638,-907.903213,-908.146176
MR_657071_0_40_3_2_7_7,-827.91711,-827.977954,-828.147076
MR_657071_0_41_3_2_8_44,-869.592896,-869.657951,-869.901168
MR_657071_0_42_4_8_4_7,-640.603705,-640.65951,-640.839171
MR_657071_0_43_4_4_5_5,-735.741429,-735.801232,-735.969424
MR_657071_0_44_4_9_6_6,-755.167791,-755.231067,-755.439243
MR_657071_0_45_4_6_7_14,-811.480775,-811.544887,-811.776034
MR_657071_0_46_4_13_8_58,-807.823338,-807.883257,-808.1398
MR_657071_0_47_4_12_4_7,-618.514413,-618.566578,-618.733316
MR_657071_0_48_4_3_5_10,-581.901795,-581.952095,-582.067267
MR_657071_0_49_4_13_6_5,-788.454913,-788.51415,-788.728002
MR_657071_0_4_1_7_5_12,-961.567781,-961.632907,-961.814315
MR_657071_0_51_4_9_8_23,-853.639766,-853.70377,-853.959358
MR_657071_0_52_5_12_5_8,-829.810873,-829.868262,-830.024021
MR_657071_0_53_5_2_6_6,-735.775116,-735.83479,-736.003364
MR_657071_0_54_5_10_7_19,-752.752305,-752.807122,-752.977757
MR_657071_0_55_5_7_8_52,-792.159698,-792.21662,-792.430971
MR_657071_0_56_5_8_5_10,-679.266049,-679.32017,-679.46972
MR_657071_0_57_5_12_6_4,-808.857388,-808.913229,-809.061933
MR_657071_0_58_5_3_7_17,-830.20183,-830.264235,-830.462462
MR_657071_0_59_5_10_8_35,-776.199236,-776.257571,-776.483875
MR_657071_0_5_1_2_6_7,-1002.968105,-1003.037721,-1003.273906
MR_657071_0_60_6_1_6_5,-791.154376,-791.214311,-791.4032
MR_657071_0_61_6_5_7_14,-847.426544,-847.490616,-847.700276
MR_657071_0_63_6_2_6_7,-869.768577,-869.836569,-870.076841
MR_657071_0_64_6_3_7_10,-906.604911,-906.670564,-906.895349
MR_657071_0_66_7_17_7_17,-940.689147,-940.75422,-940.970417
MR_657071_0_67_7_16_8_40,-964.134353,-964.204316,-964.474737
MR_657071_0_69_7_1_8_23,-913.754063,-913.820627,-914.098512
MR_657071_0_6_1_2_7_6,-980.71466,-980.781191,-980.987574
MR_657071_0_70_8_26_8_17,-876.386803,-876.453996,-876.806562
MR_657071_0_7_1_7_8_49,-983.109997,-983.17679,-983.431683
MR_657071_0_8_1_2_1_3,-1037.748145,-1037.816388,-1038.005997
MR_657071_0_9_1_1_2_2,-904.493125,-904.560788,-904.751664
MR_97382_1_0_1_1_1_1,-992.544669,-992.6187,-992.822916
MR_97382_1_10_1_5_3_6,-917.939728,-918.012691,-918.291062
MR_97382_1_15_1_2_8_2,-898.498046,-898.569318,-898.807652
MR_97382_1_19_2_7_5_9,-804.651994,-804.722387,-804.99427
MR_97382_1_25_2_8_4_3,-629.669556,-629.730654,-629.934993
MR_97382_1_27_2_4_6_2,-863.301788,-863.380315,-863.715857
MR_97382_1_29_2_10_8_4,-765.179445,-765.245574,-765.490774
MR_97382_1_31_3_4_4_1,-691.162807,-691.231093,-691.490235
MR_97382_1_32_3_5_5_1,-750.370184,-750.440317,-750.716117
MR_97382_1_33_3_1_6_4,-686.642594,-686.705526,-686.893382
MR_97382_1_35_3_5_8_21,-942.337938,-942.41296,-942.757099
MR_97382_1_40_3_3_7_15,-859.707456,-859.775603,-860.050073
MR_97382_1_41_3_4_8_53,-823.927838,-823.998213,-824.311471
MR_97382_1_42_4_9_4_5,-654.093223,-654.159074,-654.422174
MR_97382_1_43_4_1_5_11,-633.719818,-633.780653,-634.000602
MR_97382_1_45_4_6_7_10,-805.517395,-805.590549,-805.864444
MR_97382_1_47_4_8_4_4,-614.771987,-614.835976,-615.068592
MR_97382_1_49_4_2_6_4,-691.251743,-691.315963,-691.582044
MR_97382_1_4_1_6_5_2,-784.038512,-784.104003,-784.312572
MR_97382_1_51_4_2_8_61,-789.701731,-789.774152,-790.078233
MR_97382_1_52_5_3_5_3,-693.904262,-693.971092,-694.207838
MR_97382_1_55_5_11_8_49,-786.379364,-786.443824,-786.704075
MR_97382_1_57_5_9_6_5,-824.532089,-824.602567,-824.862673
MR_97382_1_58_5_3_7_12,-804.401864,-804.470072,-804.726771
MR_97382_1_59_5_10_8_21,-770.312119,-770.375997,-770.64717
MR_97382_1_63_6_3_6_8,-803.448588,-803.520298,-803.767175
MR_97382_1_64_6_4_7_2,-802.226139,-802.294194,-802.520013
MR_97382_1_68_7_3_7_6,-838.640231,-838.707443,-838.974701
MR_97382_1_69_7_12_8_13,-859.645873,-859.71521,-859.988201
MR_97382_1_70_8_40_8_39,-961.754092,-961.829518,-962.217603
MR_97382_1_71_8_19_8_20,-1001.389826,-1001.467017,-1001.824379
MR_175139_1_0_1_5_1_5,-1118.655827,-1118.732564,-1119.006461
MR_175139_1_10_1_5_3_2,-926.572568,-926.642319,-926.849612
MR_175139_1_11_1_1_4_12,-809.950925,-810.01093,-810.165141
MR_175139_1_12_1_3_5_4,-867.952248,-868.01525,-868.161054
MR_175139_1_13_1_5_6_8,-925.424771,-925.492598,-925.679707
MR_175139_1_15_1_5_8_61,-1025.125089,-1025.196507,-1025.453488
MR_175139_1_17_2_2_3_3,-793.332565,-793.396921,-793.611667
MR_175139_1_19_2_9_5_3,-737.988429,-738.049408,-738.249065
MR_175139_1_22_2_5_8_52,-852.054693,-852.120257,-852.409288
MR_175139_1_23_2_8_2_4,-812.722247,-812.787953,-813.044077
MR_175139_1_24_2_3_3_4,-793.320685,-793.387507,-793.599304
MR_175139_1_25_2_1_4_9,-678.833379,-678.890943,-679.07802
MR_175139_1_26_2_5_5_7,-775.057981,-775.117997,-775.318655
MR_175139_1_29_2_1_8_47,-793.357389,-793.417846,-793.639526
MR_175139_1_30_3_2_3_2,-734.559686,-734.616849,-734.767063
MR_175139_1_31_3_2_4_11,-621.243446,-621.296683,-621.440699
MR_175139_1_34_3_3_7_18,-868.325824,-868.392397,-868.593506
MR_175139_1_35_3_5_8_13,-852.425013,-852.48885,-852.722137
MR_175139_1_36_3_4_3_5,-852.441232,-852.511133,-852.73531
MR_175139_1_37_3_5_4_12,-755.213789,-755.275525,-755.488394
MR_175139_1_39_3_4_6_5,-813.184134,-813.248816,-813.449617
MR_175139_1_41_3_6_8_37,-852.481757,-852.544871,-852.781382
MR_175139_1_42_4_5_4_8,-662.744985,-662.804136,-662.999406
MR_175139_1_45_4_12_7_5,-752.87487,-752.93183,-753.102879
MR_175139_1_49_4_10_6_7,-816.596903,-816.666878,-816.916412
MR_175139_1_51_4_10_8_22,-875.783748,-875.850335,-876.123523
MR_175139_1_53_5_6_6_5,-793.837362,-793.897072,-794.062418
MR_175139_1_54_5_6_7_8,-810.851616,-810.908619,-811.072731
MR_175139_1_57_5_6_6_6,-793.888305,-793.947036,-794.115241
MR_175139_1_59_5_9_8_23,-931.635957,-931.702643,-931.939264
MR_175139_1_62_6_7_8_28,-911.21589,-911.285191,-911.587248
MR_175139_1_64_6_1_7_1,-758.870835,-758.931369,-759.127591
MR_175139_1_65_6_4_8_50,-813.224843,-813.285846,-813.494471
MR_175139_1_66_7_7_7_12,-905.265677,-905.328854,-905.517919
MR_175139_1_67_7_4_8_58,-869.497447,-869.559839,-869.791342
MR_175139_1_6_1_1_7_1,-892.108239,-892.171769,-892.364616
MR_175139_1_70_8_63_8_29,-931.035458,-931.102241,-931.393715
MR_175139_1_71_8_21_8_44,-990.277487,-990.344172,-990.655194
MR_175139_1_7_1_1_8_62,-966.398942,-966.465191,-966.655443
MR_205801_1_11_1_4_4_6,-775.995215,-776.061815,-776.257009
MR_205801_1_15_1_2_8_64,-890.970842,-891.036309,-891.215861
MR_205801_1_18_2_12_4_7,-485.500631,-485.549606,-485.646439
MR_205801_1_19_2_12_5_10,-467.235273,-467.282212,-467.361752
MR_205801_1_20_2_9_6_4,-639.36178,-639.420945,-639.572941
MR_205801_1_22_2_10_8_22,-777.146458,-777.210794,-777.435605
MR_205801_1_23_2_4_2_3,-737.40481,-737.475675,-737.717533
MR_205801_1_25_2_6_4_8,-564.141071,-564.198243,-564.345943
MR_205801_1_2_1_1_3_3,-792.541745,-792.605148,-792.738927
MR_205801_1_30_3_6_3_4,-659.092144,-659.152313,-659.28646
MR_205801_1_31_3_6_4_8,-583.939627,-583.996049,-584.130598
MR_205801_1_33_3_5_6_8,-697.301973,-697.364255,-697.504176
MR_205801_1_35_3_5_8_12,-717.814109,-717.878492,-718.081842
MR_205801_1_36_3_5_3_5,-777.021396,-777.092508,-777.304027
MR_205801_1_37_3_3_4_1,-585.162187,-585.219891,-585.377556
MR_205801_1_38_3_4_5_5,-718.419493,-718.482511,-718.634029
MR_205801_1_3_1_4_4_7,-697.415193,-697.474192,-697.61908
MR_205801_1_42_4_8_4_11,-470.661066,-470.71197,-470.842714
MR_205801_1_43_4_9_5_10,-490.556653,-490.607543,-490.725279
MR_205801_1_44_4_12_6_5,-601.236139,-601.293605,-601.440967
MR_205801_1_47_4_2_4_3,-508.765821,-508.819161,-508.95287
MR_205801_1_48_4_5_5_1,-529.80386,-529.859171,-530.000296
MR_205801_1_49_4_6_6_6,-662.62609,-662.690231,-662.876582
MR_205801_1_4_1_4_5_2,-717.320248,-717.379517,-717.51145
MR_205801_1_56_5_5_5_1,-624.995022,-625.052758,-625.186596
MR_205801_1_58_5_11_7_7,-677.860941,-677.914681,-678.021808
MR_205801_1_59_5_11_8_50,-680.2663,-680.324159,-680.475706
MR_205801_1_61_6_3_7_7,-774.792021,-774.856169,-775.033195
MR_205801_1_62_6_6_8_13,-698.49898,-698.561169,-698.727167
MR_205801_1_63_6_5_6_6,-698.588157,-698.649991,-698.816111
MR_205801_1_65_6_1_8_15,-659.304013,-659.359933,-659.504068
MR_205801_1_67_7_6_8_2,-676.230039,-676.287674,-676.424015
MR_205801_1_68_7_14_7_5,-752.554996,-752.611584,-752.763268
MR_205801_1_69_7_3_8_31,-774.315326,-774.377739,-774.614269
MR_205801_1_6_1_6_7_5,-809.622665,-809.683619,-809.816676
MR_205801_1_71_8_63_8_55,-796.929119,-796.991396,-797.205947
MR_205801_1_8_1_3_1_3,-846.693786,-846.756343,-846.885064
MR_225066_1_20_2_7_6_4,-721.646792,-721.713996,-721.98638
MR_225066_1_22_2_2_8_9,-760.822888,-760.893073,-761.190683
MR_225066_1_2_1_5_3_3,-933.465089,-933.542312,-933.863204
MR_225066_1_40_3_2_7_6,-758.460028,-758.53029,-758.780078
MR_225066_1_47_4_7_4_12,-568.88814,-568.948637,-569.183844
MR_225066_1_68_7_3_7_1,-782.710153,-782.78214,-783.079078
MR_251284_1_10_1_3_3_2,-836.932215,-836.997869,-837.178936
MR_251284_1_11_1_4_4_2,-841.521209,-841.593557,-841.846139
MR_251284_1_12_1_7_5_6,-896.207986,-896.278125,-896.472862
MR_251284_1_13_1_7_6_3,-954.920688,-954.995751,-955.258767
MR_251284_1_14_1_1_7_6,-913.191457,-913.262557,-913.45147
MR_251284_1_15_1_2_8_13,-935.388216,-935.459058,-935.682565
MR_251284_1_18_2_7_4_9,-707.077649,-707.142792,-707.379766
MR_251284_1_19_2_12_5_5,-723.577061,-723.639826,-723.812451
MR_251284_1_1_1_1_2_8,-836.978235,-837.044908,-837.226188
MR_251284_1_21_2_9_7_16,-837.450989,-837.520728,-837.760291
MR_251284_1_22_2_8_8_34,-821.560626,-821.627616,-821.900723
MR_251284_1_23_2_8_2_7,-723.135016,-723.200477,-723.425859
MR_251284_1_24_2_6_3_2,-703.653129,-703.719276,-703.900765
MR_251284_1_25_2_9_4_5,-707.051541,-707.119068,-707.351956
MR_251284_1_26_2_6_5_10,-610.259277,-610.315308,-610.484585
MR_251284_1_27_2_12_6_4,-664.388358,-664.447937,-664.606662
MR_251284_1_29_2_3_8_18,-808.924229,-808.998395,-809.329603
MR_251284_1_2_1_2_3_2,-896.12918,-896.200068,-896.392588
MR_251284_1_30_3_1_3_5,-762.789664,-762.856575,-763.051576
MR_251284_1_32_3_5_5_2,-746.80387,-746.871992,-747.078673
MR_251284_1_33_3_3_6_5,-802.175434,-802.247413,-802.470272
MR_251284_1_34_3_1_7_8,-740.555176,-740.619145,-740.784989
MR_251284_1_35_3_3_8_60,-821.528277,-821.598043,-821.867356
MR_251284_1_36_3_6_3_6,-723.480399,-723.543484,-723.713332
MR_251284_1_38_3_2_5_7,-705.236666,-705.298439,-705.452238
MR_251284_1_39_3_2_6_4,-723.570429,-723.632163,-723.805756
MR_251284_1_3_1_5_4_13,-912.965727,-913.036823,-913.298198
MR_251284_1_40_3_2_7_14,-779.888649,-779.952622,-780.149725
MR_251284_1_41_3_3_8_21,-900.639506,-900.711885,-900.982125
MR_251284_1_42_4_1_4_11,-536.176553,-536.233081,-536.419705
MR_251284_1_43_4_3_5_8,-668.151439,-668.213188,-668.367826
MR_251284_1_44_4_8_6_3,-766.249758,-766.324511,-766.568111
MR_251284_1_45_4_6_7_6,-783.266854,-783.332611,-783.580809
MR_251284_1_46_4_1_8_58,-708.195385,-708.259564,-708.523717
MR_251284_1_47_4_4_4_1,-574.275214,-574.334996,-574.52272
MR_251284_1_48_4_5_5_8,-708.612564,-708.679969,-708.881064
MR_251284_1_49_4_2_6_6,-728.160875,-728.228672,-728.474319
MR_251284_1_50_4_3_7_17,-741.603029,-741.664862,-741.841417
MR_251284_1_51_4_12_8_12,-684.929428,-684.99089,-685.215947
MR_251284_1_52_5_10_5_9,-689.353035,-689.415314,-689.581915
MR_251284_1_54_5_1_7_13,-745.630977,-745.692788,-745.885245
MR_251284_1_55_5_3_8_12,-726.893902,-726.959654,-727.183374
MR_251284_1_56_5_4_5_6,-763.41587,-763.478087,-763.627179
MR_251284_1_57_5_9_6_7,-861.438447,-861.511857,-861.750573
MR_251284_1_58_5_6_7_17,-837.941257,-838.006955,-838.196614
MR_251284_1_59_5_5_8_43,-900.648365,-900.723341,-900.992128
MR_251284_1_5_1_4_6_6,-915.61929,-915.692208,-915.926743
MR_251284_1_60_6_8_6_7,-801.051511,-801.119186,-801.323484
MR_251284_1_61_6_5_7_1,-787.105097,-787.175597,-787.419162
MR_251284_1_63_6_7_6_3,-880.831484,-880.90874,-881.18645
MR_251284_1_64_6_5_7_5,-839.129222,-839.1972,-839.408263
MR_251284_1_65_6_8_8_15,-761.679052,-761.74193,-761.922657
MR_251284_1_66_7_17_7_14,-874.380576,-874.450772,-874.67413
MR_251284_1_67_7_1_8_46,-865.629052,-865.69959,-866.003026
MR_251284_1_68_7_7_7_5,-875.992097,-876.055889,-876.253385
MR_251284_1_69_7_3_8_9,-819.125446,-819.19341,-819.417073
MR_251284_1_6_1_2_7_18,-990.591123,-990.667426,-990.886252
MR_251284_1_70_8_4_8_41,-861.26081,-861.326181,-861.5754
MR_251284_1_71_8_24_8_25,-959.347987,-959.418911,-959.766295
MR_251284_1_7_1_2_8_55,-974.724155,-974.799535,-975.048875
MR_251284_1_8_1_6_1_4,-989.693625,-989.763867,-989.983551
MR_560222_1_10_1_6_3_4,-792.276562,-792.341873,-792.457207
MR_560222_1_14_1_3_7_1,-777.211363,-777.271917,-777.411456
MR_560222_1_20_2_8_6_8,-618.539785,-618.594543,-618.668798
MR_560222_1_24_2_4_3_6,-737.549088,-737.615434,-737.788069
MR_560222_1_35_3_6_8_59,-698.240113,-698.301355,-698.45289
MR_560222_1_37_3_1_4_3,-523.8152,-523.86379,-523.894122
MR_560222_1_38_3_1_5_2,-544.897703,-544.945617,-544.987539
MR_560222_1_39_3_6_6_8,-638.344214,-638.398857,-638.458122
MR_560222_1_42_4_4_4_8,-528.431539,-528.48368,-528.58901
MR_560222_1_45_4_3_7_12,-657.645877,-657.699679,-657.788889
MR_560222_1_48_4_10_5_1,-588.803983,-588.862463,-589.002659
MR_560222_1_49_4_6_6_1,-643.046018,-643.103914,-643.239671
MR_560222_1_50_4_5_7_6,-660.02449,-660.081592,-660.213966
MR_560222_1_51_4_4_8_27,-662.350673,-662.406911,-662.587902
MR_560222_1_52_5_5_5_6,-718.689689,-718.744693,-718.833693
MR_560222_1_59_5_6_8_51,-718.220514,-718.280606,-718.422357
MR_560222_1_5_1_4_6_8,-791.097271,-791.158066,-791.253917
MR_560222_1_68_7_15_7_3,-790.416545,-790.476206,-790.614432
MR_560222_1_6_1_7_7_3,-848.687888,-848.752198,-848.896209
MR_560222_1_70_8_32_8_1,-685.600974,-685.662915,-685.881314
MR_560222_1_71_8_24_8_48,-855.995252,-856.060532,-856.275743
MR_57419_0_0_1_2_1_3,-972.415825,-972.486849,-972.697853
MR_57419_0_10_1_4_3_6,-839.07669,-839.143361,-839.358784
MR_57419_0_11_1_7_4_9,-803.21964,-803.286548,-803.527616
MR_57419_0_12_1_5_5_7,-860.138062,-860.207439,-860.430967
MR_57419_0_13_1_7_6_4,-839.178482,-839.246406,-839.462751
MR_57419_0_14_1_4_7_3,-895.467368,-895.53643,-895.776942
MR_57419_0_15_1_2_8_31,-957.034287,-957.106279,-957.40871
MR_57419_0_16_2_4_2_12,-725.200176,-725.267543,-725.524904
MR_57419_0_18_2_1_4_2,-631.805007,-631.864826,-632.1076
MR_57419_0_20_2_13_6_6,-705.849195,-705.912614,-706.132282
MR_57419_0_21_2_5_7_19,-839.566067,-839.63671,-839.911423
MR_57419_0_22_2_9_8_59,-764.529578,-764.59554,-764.888423
MR_57419_0_24_2_7_3_1,-666.496254,-666.555278,-666.748782
MR_57419_0_26_2_6_5_7,-648.250566,-648.310402,-648.485224
MR_57419_0_27_2_9_6_8,-704.675605,-704.742157,-704.936309
MR_57419_0_28_2_11_7_14,-801.483895,-801.551206,-801.823941
MR_57419_0_29_2_13_8_29,-764.502587,-764.568742,-764.85936
MR_57419_0_31_3_3_4_1,-651.649708,-651.711028,-651.938986
MR_57419_0_32_3_4_5_6,-745.601388,-745.663235,-745.859664
MR_57419_0_33_3_3_6_8,-724.533058,-724.596113,-724.780822
MR_57419_0_34_3_5_7_6,-821.324281,-821.391306,-821.650099
MR_57419_0_35_3_5_8_24,-902.777965,-902.849063,-903.156642
MR_57419_0_36_3_2_3_1,-647.02646,-647.085691,-647.236168
MR_57419_0_38_3_4_5_1,-671.51074,-671.574433,-671.786607
MR_57419_0_39_3_6_6_4,-686.407947,-686.467606,-686.649632
MR_57419_0_3_1_6_4_1,-725.783582,-725.845608,-726.056081
MR_57419_0_40_3_3_7_7,-801.881489,-801.947407,-802.16498
MR_57419_0_41_3_4_8_7,-712.969485,-713.036626,-713.305924
MR_57419_0_42_4_10_4_4,-614.525976,-614.59063,-614.814097
MR_57419_0_43_4_8_5_8,-671.462989,-671.526817,-671.738444
MR_57419_0_44_4_4_6_1,-611.220721,-611.276952,-611.457264
MR_57419_0_45_4_13_7_11,-740.160834,-740.222143,-740.454262
MR_57419_0_46_4_1_8_5,-592.421086,-592.478647,-592.693983
MR_57419_0_47_4_8_4_3,-574.047143,-574.105916,-574.283118
MR_57419_0_49_4_3_6_3,-688.632011,-688.696728,-688.904458
MR_57419_0_4_1_2_5_12,-916.084854,-916.14999,-916.341837
MR_57419_0_50_4_11_7_10,-649.269731,-649.327321,-649.513419
MR_57419_0_51_4_11_8_40,-690.97891,-691.039845,-691.301786
MR_57419_0_52_5_2_5_10,-537.622145,-537.672702,-537.821707
MR_57419_0_53_5_2_6_5,-670.406984,-670.468696,-670.660356
MR_57419_0_54_5_10_7_14,-649.324378,-649.380744,-649.568797
MR_57419_0_55_5_4_8_25,-804.348527,-804.412725,-804.682368
MR_57419_0_56_5_1_5_4,-652.190215,-652.247969,-652.425778
MR_57419_0_57_5_4_6_6,-745.704394,-745.767359,-745.964706
MR_57419_0_58_5_1_7_14,-688.61172,-688.671314,-688.885309
MR_57419_0_59_5_11_8_64,-766.6295,-766.691546,-766.900628
MR_57419_0_5_1_3_6_2,-839.169912,-839.236115,-839.45476
MR_57419_0_60_6_3_6_4,-765.092324,-765.158367,-765.395253
MR_57419_0_61_6_4_7_8,-742.802019,-742.864748,-743.070692
MR_57419_0_62_6_4_8_20,-824.174845,-824.237154,-824.495663
MR_57419_0_63_6_4_6_8,-685.298398,-685.356228,-685.518148
MR_57419_0_64_6_2_7_10,-801.952064,-802.020374,-802.236991
MR_57419_0_65_6_4_8_17,-713.071923,-713.137093,-713.411928
MR_57419_0_66_7_8_7_15,-837.233851,-837.298619,-837.533714
MR_57419_0_67_7_15_8_17,-807.500198,-807.567786,-807.871054
MR_57419_0_68_7_4_7_12,-857.077711,-857.145226,-857.364437
MR_57419_0_69_7_15_8_24,-918.678119,-918.745197,-919.031096
MR_57419_0_6_1_4_7_7,-915.319872,-915.388928,-915.615869
MR_57419_0_70_8_3_8_5,-666.394992,-666.454221,-666.648302
MR_57419_0_71_8_26_8_33,-882.425303,-882.498342,-882.876098
MR_57419_0_7_1_3_8_36,-917.724766,-917.791215,-918.071201
MR_624616_0_20_2_1_6_4,-818.227592,-818.291227,-818.516327
MR_624616_0_22_2_12_8_23,-916.607052,-916.682012,-916.939834
MR_624616_0_26_2_4_5_7,-917.76192,-917.839348,-918.116275
MR_624616_0_34_3_5_7_13,-992.824301,-992.905845,-993.166981
MR_624616_0_3_1_7_4_11,-877.4373,-877.512337,-877.741228
MR_624616_0_41_3_6_8_55,-916.537275,-916.613261,-916.868866
MR_624616_0_45_4_11_7_5,-800.930163,-801.000063,-801.205138
MR_624616_0_55_5_7_8_35,-937.60237,-937.677842,-937.945977
MR_624616_0_57_5_6_6_6,-897.312662,-897.390449,-897.60334
MR_624616_0_59_5_9_8_63,-995.678689,-995.75723,-996.015956
MR_624616_0_62_6_2_8_56,-955.94264,-956.021215,-956.30618
MR_624616_0_64_6_6_7_6,-933.718633,-933.796875,-934.047692
MR_624616_0_67_7_18_8_50,-1011.072958,-1011.151351,-1011.438448
MR_624616_0_70_8_4_8_2,-857.759702,-857.831053,-858.018389
MR_185035_2_0_1_3_1_7,-948.534007,-948.60881,-948.825223
MR_185035_2_12_1_7_5_8,-856.195149,-856.268867,-856.485535
MR_185035_2_14_1_5_7_10,-950.654307,-950.73211,-950.975758
MR_185035_2_17_2_11_3_4,-780.394594,-780.474526,-780.732367
MR_185035_2_19_2_2_5_7,-683.530691,-683.602273,-683.788989
MR_185035_2_1_1_3_2_10,-815.262562,-815.334208,-815.554695
MR_185035_2_20_2_5_6_7,-819.787585,-819.865557,-820.157045
MR_185035_2_21_2_12_7_12,-717.720744,-717.782052,-717.974167
MR_185035_2_23_2_11_2_2,-760.561054,-760.638511,-760.912266
MR_185035_2_25_2_10_4_6,-705.249513,-705.3216,-705.584275
MR_185035_2_2_1_3_3_5,-874.427796,-874.50496,-874.736862
MR_185035_2_32_3_3_5_6,-741.580052,-741.653143,-741.834056
MR_185035_2_33_3_2_6_3,-761.057414,-761.130117,-761.354478
MR_185035_2_34_3_4_7_3,-778.03975,-778.111242,-778.328942
MR_185035_2_35_3_2_8_27,-780.404535,-780.477101,-780.746902
MR_185035_2_36_3_4_3_5,-800.22273,-800.300266,-800.545866
MR_185035_2_37_3_1_4_4,-567.819865,-567.882116,-568.019546
MR_185035_2_38_3_3_5_3,-705.706596,-705.776499,-705.985956
MR_185035_2_3_1_2_4_7,-779.832006,-779.903732,-780.094527
MR_185035_2_40_3_5_7_19,-855.390189,-855.469431,-855.715614
MR_185035_2_43_4_10_5_5,-745.046497,-745.122147,-745.354976
MR_185035_2_44_4_6_6_7,-764.43017,-764.504325,-764.780199
MR_185035_2_45_4_2_7_4,-723.869929,-723.939638,-724.168633
MR_185035_2_46_4_4_8_10,-646.441048,-646.507598,-646.702966
MR_185035_2_47_4_10_4_8,-649.870022,-649.94379,-650.185128
MR_185035_2_48_4_2_5_1,-593.501854,-593.569066,-593.791912
MR_185035_2_4_1_5_5_7,-856.172453,-856.241601,-856.462988
MR_185035_2_50_4_11_7_10,-645.298506,-645.362067,-645.538299
MR_185035_2_51_4_2_8_21,-785.480993,-785.556962,-785.844942
MR_185035_2_52_5_2_5_1,-572.870823,-572.935834,-573.094414
MR_185035_2_54_5_9_7_9,-804.020144,-804.096763,-804.330937
MR_185035_2_55_5_3_8_38,-784.336053,-784.406236,-784.677609
MR_185035_2_58_5_6_7_15,-796.848462,-796.916608,-797.106609
MR_185035_2_59_5_7_8_46,-782.015712,-782.083928,-782.323986
MR_185035_2_5_1_4_6_7,-913.78069,-913.858195,-914.119942
MR_185035_2_60_6_1_6_8,-681.368982,-681.435407,-681.586197
MR_185035_2_61_6_1_7_12,-776.989089,-777.058176,-777.260801
MR_185035_2_62_6_6_8_45,-839.621363,-839.69701,-839.979804
MR_185035_2_65_6_5_8_49,-800.345637,-800.416916,-800.675085
MR_185035_2_68_7_3_7_13,-815.010104,-815.079017,-815.287749
MR_185035_2_69_7_6_8_1,-686.770107,-686.839228,-687.070715
MR_185035_2_6_1_6_7_8,-852.170456,-852.243971,-852.445685
MR_185035_2_70_8_5_8_7,-649.774004,-649.842301,-650.090338
MR_185035_2_71_8_22_8_48,-898.831601,-898.907557,-899.210047
MR_185035_2_7_1_4_8_36,-953.083871,-953.162456,-953.456634
MR_185035_2_8_1_3_1_6,-909.264526,-909.340426,-909.527161
MR_185035_2_9_1_2_2_1,-835.200078,-835.274101,-835.480066
MR_192989_1_16_2_5_2_7,-719.105922,-719.173802,-719.395387
MR_192989_1_24_2_3_3_1,-621.012755,-621.074063,-621.199473
MR_192989_1_34_3_3_7_17,-774.669722,-774.735539,-774.905797
MR_192989_1_39_3_1_6_7,-680.215882,-680.27819,-680.419646
